type,City,dist,address,p_name,tArea,h_age,p_price,p_lot,c_price,func,bath,room,Fl,tFl,date,Year
presale,Taipei,中山,長春路285號,恆合鈺璽 ,62.41,0,133,1,310.0,住家用,2,3,14,15,2024-06-21,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.62,0,134,1,375.0,住家用,2,3,17,23,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,29.19,0,118,0,,住家用,1,2,3,22,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,43.72,0,129,1,295.0,住家用,2,3,9,22,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,21.52,0,130,0,,住家用,1,2,15,22,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,33.03,0,127,1,220.0,住家用,1,2,15,22,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.91,0,141,0,,住家用,1,2,20,22,2024-06-21,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,42.6,0,137,1,320.0,住家用,2,3,17,22,2024-06-21,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,52.65,0,102,1,290.0,住家用,2,3,5,22,2024-06-21,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,36.64,0,116,0,,住家用,2,3,6,23,2024-06-21,2024
presale,Taipei,信義,基隆路二段64~72號,緻信義 ,14.08,0,168,0,,住家用,0,1,7,15,2024-06-21,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,10.61,0,140,0,,住家用,0,1,2,9,2024-06-20,2024
presale,Taipei,士林,福港街208號,圓山富璟 ,67.73,0,95,1,360.0,住家用,2,3,13,23,2024-06-20,2024
presale,Taipei,大同,萬全街48號,雙全星 ,26.13,0,117,1,250.0,住家用,1,2,8,12,2024-06-20,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,46.91,0,122,1,310.0,住家用,2,3,3,20,2024-06-20,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,65.56,0,115,1,300.0,住家用,3,4,4,20,2024-06-20,2024
presale,Taipei,中正,龍興里南海路70號,雍雋品 ,56.85,0,100,1,280.0,住家用,2,3,4,20,2024-06-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.62,0,136,1,335.0,住家用,2,3,20,23,2024-06-20,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.17,0,145,0,,住家用,1,1,16,23,2024-06-20,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,34.34,0,144,1,340.0,住家用,1,3,14,16,2024-06-20,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,23.59,0,130,0,,住家用,1,2,16,22,2024-06-20,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,38.08,0,133,1,280.0,住家用,2,2,17,22,2024-06-20,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,21.52,0,122,0,,住家用,1,2,5,22,2024-06-20,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,36.98,0,135,1,260.0,住家用,2,2,18,22,2024-06-20,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.22,0,129,0,,住家用,1,2,14,22,2024-06-20,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,21.83,0,106,0,,住家用,2,2,2,11,2024-06-20,2024
presale,Taipei,士林,德行東路260巷7號旁,璞園泊隱 ,109.02,0,130,1,850.0,住家用,0,0,10,19,2024-06-19,2024
presale,Taipei,北投,三合街一段,永信方圓 ,37.92,0,86,1,190.0,住家用,1,2,5,7,2024-06-19,2024
presale,Taipei,北投,三合街一段,永信方圓 ,36.15,0,86,1,180.0,住家用,1,2,6,7,2024-06-19,2024
presale,Taipei,北投,光明路,嘉磐日光 ,50.53,0,92,1,270.0,住家用,2,3,15,20,2024-06-19,2024
presale,Taipei,信義,基隆路二段２３號旁,華誼信義-閱翠 ,38.73,0,164,0,,住家用,2,2,6,24,2024-06-19,2024
presale,Taipei,大安,義村里仁愛路三段143巷,富邦藝庭 ,45.2,0,203,1,340.0,住家用,2,2,16,27,2024-06-19,2024
presale,Taipei,中山,中山北路二段27巷22號,森仰 ,73.83,0,150,1,835.0,住家用,2,3,14,24,2024-06-19,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,34.34,0,131,1,320.0,住家用,1,3,4,16,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.22,0,126,0,,住家用,1,2,9,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,20.9,0,125,0,,住家用,1,2,5,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,45.82,0,124,1,310.0,住家用,2,3,5,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,36.98,0,139,1,280.0,住家用,2,2,19,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,29.09,0,134,1,220.0,住家用,1,2,19,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.08,0,125,0,,住家用,1,2,8,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,20.56,0,124,0,,住家用,1,2,7,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,20.56,0,124,0,,住家用,1,2,6,22,2024-06-19,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,25.09,0,130,0,,住家用,1,2,10,22,2024-06-19,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,26.61,0,122,0,,住家用,2,2,11,23,2024-06-19,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,27.57,0,123,0,,住家用,2,2,15,23,2024-06-19,2024
presale,Taipei,北投,石牌路二段３１５巷３１號,天母鑲玉 ,43.24,0,82,1,170.0,住家用,2,3,3,13,2024-06-19,2024
presale,Taipei,北投,石牌路二段３１５巷３１號,天母鑲玉 ,43.37,0,85,1,170.0,住家用,2,3,10,13,2024-06-19,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,24.11,0,103,0,,住商用,2,2,2,14,2024-06-19,2024
presale,Taipei,信義,基隆路二段64~72號,緻信義 ,14.41,0,166,0,,住家用,0,1,14,15,2024-06-19,2024
presale,Taipei,大安,敦南街,敦南琴朗,93.76,0,164,1,500.0,住家用,2,3,15,15,2024-06-18,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,30.69,0,138,1,240.0,住家用,1,2,5,28,2024-06-18,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,18.99,0,149,0,,住家用,1,1,25,28,2024-06-18,2024
presale,Taipei,中山,松江路184巷,松江阡語 ,22.87,0,124,0,,住家用,2,2,5,12,2024-06-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,38.05,0,112,1,300.0,住家用,2,2,2,18,2024-06-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,22.94,0,135,0,,住家用,1,2,15,18,2024-06-18,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,23.04,0,134,0,,住家用,1,2,13,18,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,20.56,0,124,0,,住家用,1,2,8,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,21.52,0,130,0,,住家用,1,2,14,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,20.9,0,135,0,,住家用,1,2,15,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.22,0,126,0,,住家用,1,2,8,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,45.82,0,125,1,310.0,住家用,2,3,7,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.91,0,145,0,,住家用,1,2,16,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,36.92,0,145,1,300.0,住家用,2,2,22,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,43.72,0,128,1,310.0,住家用,2,3,7,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,40.12,0,130,1,285.0,住家用,2,3,14,22,2024-06-18,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,43.72,0,113,1,290.0,住家用,2,3,14,22,2024-06-18,2024
presale,Taipei,大安,羅斯福路三段283巷21弄7號,大安得逸 ,26.81,0,144,0,,住家用,2,1,7,7,2024-06-18,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,164.09,0,196,1,940.0,住家用,0,0,11,23,2024-06-18,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,142.4,0,196,1,980.0,住家用,0,0,11,23,2024-06-18,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,30.88,0,120,1,365.0,住家用,2,2,6,23,2024-06-18,2024
presale,Taipei,中山,敬業二路,忠泰世界廣場,150.61,0,131,1,2040.0,商業用,0,0,9,17,2024-06-17,2024
presale,Taipei,中山,敬業二路,忠泰世界廣場,76.87,0,129,0,,商業用,0,0,9,17,2024-06-17,2024
presale,Taipei,中山,敬業二路,忠泰世界廣場,76.87,0,129,0,,商業用,0,0,9,17,2024-06-17,2024
presale,Taipei,北投,洲美里福美路與福善路,遠雄商舟 ,208.82,0,66,1,1120.0,商業用,0,0,6,18,2024-06-17,2024
presale,Taipei,北投,洲美里福美路與福善路,遠雄商舟 ,240.4,0,66,1,1119.0,商業用,0,0,6,18,2024-06-17,2024
presale,Taipei,大安,大安路一段176巷7號、9號,附中仁 ,14.43,0,173,0,,住家用,0,1,9,9,2024-06-17,2024
presale,Taipei,士林,中山北路五段609號,築觀 ,64.76,0,124,1,300.0,住家用,0,0,7,21,2024-06-17,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,21.91,0,109,0,,住家用,2,2,4,14,2024-06-17,2024
presale,Taipei,大同,承德路三段328、330、332號,品嘉傳承 ,39.42,0,82,1,150.0,住家用,2,3,10,13,2024-06-17,2024
presale,Taipei,北投,建民里文承路,新潤潤心 ,52.5,0,117,1,310.0,住家用,2,3,5,12,2024-06-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.6,0,127,1,415.0,住家用,2,3,14,23,2024-06-17,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,148,0,,住家用,1,1,22,23,2024-06-17,2024
presale,Taipei,大安,古風里泰順街62巷(與辛亥路一段77巷巷口),文与堂 ,65.68,0,160,1,370.0,住家用,2,3,16,21,2024-06-17,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,27.43,0,135,1,220.0,住家用,1,2,19,22,2024-06-17,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,18.23,0,133,0,,住家用,1,2,15,22,2024-06-17,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,31.87,0,121,1,230.0,住家用,1,2,7,22,2024-06-17,2024
presale,Taipei,南港,重陽里重陽路39巷,中瑋吾年 ,36.65,0,112,1,340.0,住家用,1,2,7,9,2024-06-17,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,24.56,0,103,0,,住家用,2,2,4,11,2024-06-17,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,51.92,0,118,1,370.0,住家用,2,3,19,23,2024-06-17,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,43.8,0,108,1,290.0,住商用,2,3,2,14,2024-06-17,2024
presale,Taipei,大安,市民大道三段92號,三創爵鼎,21.27,0,135,0,,住家用,1,2,12,13,2024-06-16,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,18.93,0,140,1,240.0,住家用,1,1,14,28,2024-06-16,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,21.91,0,122,0,,住家用,2,2,14,14,2024-06-16,2024
presale,Taipei,信義,基隆路二段２２號旁,華誼信義-閱明 ,23.84,0,157,0,,住家用,1,2,3,24,2024-06-16,2024
presale,Taipei,南港,昆陽街,豐琚 ,50.57,0,122,1,360.0,住商用,2,3,3,14,2024-06-16,2024
presale,Taipei,南港,昆陽街,豐琚 ,47.11,0,124,1,330.0,住商用,2,3,5,14,2024-06-16,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,23.04,0,127,0,,住家用,1,2,5,18,2024-06-16,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,34.44,0,92,1,315.0,住家用,2,2,11,14,2024-06-16,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,23.37,0,91,0,,住家用,2,2,12,14,2024-06-16,2024
presale,Taipei,中山,長春路285號,恆合鈺璽 ,26.25,0,130,0,,住家用,1,2,3,15,2024-06-16,2024
presale,Taipei,中正,文盛里羅斯福路三段,里哲 ,24.81,0,134,1,250.0,住商用,1,1,13,15,2024-06-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.62,0,132,1,375.0,住家用,2,3,14,23,2024-06-16,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,33.37,0,147,1,335.0,住家用,1,2,19,23,2024-06-16,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,46.06,0,140,1,340.0,住家用,2,3,3,17,2024-06-16,2024
presale,Taipei,大安,樂業街94巷,全坤御峰 ,51.7,0,136,1,340.0,住家用,2,3,14,16,2024-06-16,2024
presale,Taipei,中山,新生里新生北路二段137巷1號旁,鼎吉中山 ,31.13,0,121,1,270.0,住家用,2,2,12,15,2024-06-16,2024
presale,Taipei,松山,松基里敦化段一小段45號,勤美璞真城仰 ,112.94,0,199,1,1000.0,住家用,0,0,6,23,2024-06-16,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.15,0,108,1,290.0,住家用,2,2,13,22,2024-06-16,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,20.72,0,123,0,,住家用,1,2,13,23,2024-06-16,2024
presale,Taipei,信義,基隆路一段,青后 ,19.72,0,147,0,,(第二組)多戶住宅(H-2),1,2,3,23,2024-06-16,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,41.73,0,131,1,300.0,住商用,2,2,14,15,2024-06-16,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,41.73,0,132,1,300.0,住商用,2,2,14,15,2024-06-16,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,26.14,0,140,1,240.0,住家用,1,1,6,9,2024-06-15,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,17.94,0,146,0,,住家用,1,1,8,9,2024-06-15,2024
presale,Taipei,松山,八德路四段５９９號,松捷樂,26.63,0,104,1,218.0,住家用,0,0,11,13,2024-06-15,2024
presale,Taipei,松山,八德路四段,吉美艾麗 ,14.2,0,105,0,,住家用,0,0,9,14,2024-06-15,2024
presale,Taipei,北投,文林北路與文承路交叉口,華固上文林 ,75.43,0,120,1,660.0,住家用,3,3,24,25,2024-06-15,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,42.36,0,118,1,335.0,住家用,2,3,8,18,2024-06-15,2024
presale,Taipei,南港,昆陽街,豐琚 ,43.78,0,122,1,340.0,住商用,1,2,3,14,2024-06-15,2024
presale,Taipei,南港,昆陽街,豐琚 ,40.82,0,125,1,330.0,住商用,1,2,4,14,2024-06-15,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,23.04,0,131,0,,住家用,1,2,7,18,2024-06-15,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,23.04,0,129,0,,住家用,1,2,2,18,2024-06-15,2024
presale,Taipei,文山,秀明路一段７號旁,安家湛 ,37.84,0,92,1,315.0,住家用,2,3,2,14,2024-06-15,2024
presale,Taipei,中正,文盛里羅斯福路三段,里哲 ,18.87,0,132,0,,住商用,1,1,12,15,2024-06-15,2024
presale,Taipei,中正,文盛里羅斯福路三段,里哲 ,18.87,0,132,0,,住商用,1,1,13,15,2024-06-15,2024
presale,Taipei,中正,文盛里羅斯福路三段,里哲 ,18.87,0,134,0,,住商用,1,1,15,15,2024-06-15,2024
presale,Taipei,中山,集英里錦西街4之1號,恆合中山 ,33.23,0,111,1,240.0,住家用,2,2,3,15,2024-06-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,47.83,0,140,1,415.0,住家用,2,3,21,23,2024-06-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.62,0,129,1,375.0,住家用,2,3,11,23,2024-06-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,18.23,0,148,0,,住家用,1,1,22,23,2024-06-15,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,43.62,0,137,1,435.0,住家用,2,3,16,23,2024-06-15,2024
presale,Taipei,大安,古風里泰順街62巷(與辛亥路一段77巷巷口),文与堂 ,58.67,0,159,1,370.0,住家用,2,3,16,21,2024-06-15,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,29.09,0,133,1,220.0,住家用,1,2,17,22,2024-06-15,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,25.09,0,129,0,,住家用,1,2,9,22,2024-06-15,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,41.22,0,127,1,265.0,住家用,2,3,4,22,2024-06-15,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,22.08,0,121,0,,住家用,1,2,3,22,2024-06-15,2024
presale,Taipei,松山,南京東路四段66號等,敦北VOGUE ,14.69,0,147,0,,住家用,1,1,9,15,2024-06-15,2024
presale,Taipei,北投,懷德街66巷21號,岳泰明德 ,41.23,0,95,1,230.0,住家用,2,3,2,13,2024-06-15,2024
presale,Taipei,大安,敦南街103號 共11筆,亞昕敦南 ,46.94,0,148,0,,住商用,0,0,5,13,2024-06-15,2024
presale,Taipei,南港,重陽里重陽路39巷,中瑋吾年 ,41.95,0,136,1,350.0,住家用,2,2,1,9,2024-06-15,2024
presale,Taipei,南港,重陽里重陽路39巷,中瑋吾年 ,58.86,0,109,1,320.0,住家用,2,3,5,9,2024-06-15,2024
presale,Taipei,北投,中和街251號1樓,玖原和美 ,48.54,0,84,1,200.0,住家用,2,3,13,15,2024-06-15,2024
presale,Taipei,士林,福德里文林路404巷13號共4筆,士林竣 ,42.25,0,106,0,,住家用,2,3,4,13,2024-06-15,2024
presale,Taipei,北投,洲美里福善路,士科大院. ,34.98,0,107,1,290.0,住家用,2,2,3,22,2024-06-15,2024
presale,Taipei,中山,民生東路一段18號,昀集柏寓 ,41.73,0,128,1,280.0,住商用,2,2,11,15,2024-06-15,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,26.14,0,138,1,240.0,住家用,1,1,4,9,2024-06-14,2024
presale,Taipei,萬華,興義街17號,城西蒔光,45.74,0,74,1,250.0,住商用,2,3,11,15,2024-06-14,2024
presale,Taipei,北投,文林北路與文承路交叉口,華固上文林 ,56.81,0,128,1,300.0,住家用,2,3,23,25,2024-06-14,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,42.35,0,118,1,310.0,住家用,2,3,10,18,2024-06-14,2024
presale,Taipei,大同,建功里鄭州路83巷10號,國王雙子星 ,13.19,0,141,0,,住家用,1,1,14,28,2024-06-14,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,21.91,0,121,0,,住家用,2,2,13,14,2024-06-14,2024
presale,Taipei,松山,復興南路一段２５巷１弄１號旁,揚昇君悅 ,100.18,0,160,1,1710.0,集合住宅,3,3,21,21,2024-06-14,2024
presale,Taipei,松山,延壽街,鳴森苑 ,48.52,0,135,1,370.0,住家用,2,3,10,21,2024-06-14,2024
presale,Taipei,中山,松江路184巷,松江阡語 ,26.65,0,119,1,200.0,住家用,2,2,6,12,2024-06-14,2024
presale,Taipei,中正,文盛里羅斯福路三段,里哲 ,35.0,0,136,0,,住商用,2,2,15,15,2024-06-14,2024
presale,Taipei,信義,基隆路一段,吉祥．如藝 ,47.83,0,135,1,395.0,住家用,2,3,15,23,2024-06-14,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,31.87,0,127,1,230.0,住家用,1,2,10,22,2024-06-14,2024
presale,Taipei,中正,衡陽路102號,全坤衡峰 ,31.87,0,130,1,230.0,住家用,1,2,14,22,2024-06-14,2024
presale,Taipei,中山,中原街112號,原樹 ,44.6,0,98,1,200.0,住家用,2,3,9,12,2024-06-14,2024
presale,Taipei,松山,南京東路五段251巷26號,詠綸湛 ,26.97,0,112,0,,住家用,1,2,2,9,2024-06-14,2024
presale,Taipei,內湖,康樂街136巷18弄12號,家騰真 ,40.83,0,83,1,260.0,住家用,2,2,15,15,2024-06-14,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,165.16,0,205,1,1120.0,住家用,0,0,15,23,2024-06-14,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,143.45,0,205,1,1000.0,住家用,0,0,15,23,2024-06-14,2024
presale,Taipei,中山,中山北路二段63號,國賓皇琚 ,146.89,0,210,1,1170.0,住家用,0,0,19,23,2024-06-14,2024
presale,Taipei,中正,博愛路110號等,博愛賦御 ,8.88,0,128,0,,住商用,1,1,6,15,2024-06-14,2024
presale,Taipei,中正,文盛里羅斯福路三段,璞真宇見 ,46.03,0,144,1,330.0,住商用,1,2,24,28,2024-06-14,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,22.89,0,101,0,,住商用,2,2,2,14,2024-06-14,2024
presale,Taipei,中山,遼寧街105巷36號,TWINLINE,10.61,0,143,0,,住家用,0,1,5,9,2024-06-13,2024
presale,Taipei,士林,承德路四段,圓山帝寶,23.79,0,117,0,,住家用,1,2,16,24,2024-06-13,2024
presale,Taipei,中山,新福里吉林路329巷15號,鄉林中山賦 ,43.68,0,147,1,350.0,住家用,1,2,15,15,2024-06-13,2024
presale,Taipei,南港,昆陽街,豐琚 ,51.42,0,135,1,330.0,住商用,2,3,9,14,2024-06-13,2024
presale,Taipei,南港,昆陽街,豐琚 ,43.78,0,136,1,340.0,住商用,1,2,9,14,2024-06-13,2024
presale,Taipei,南港,昆陽街,豐琚 ,34.56,0,124,1,295.0,住商用,1,2,6,14,2024-06-13,2024
presale,Taipei,北投,雙全街8號,品嘉-箴品序 ,26.04,0,77,0,,住家用,2,2,6,18,2024-06-13,2024
presale,Taipei,南港,三重里南港路一段20之1號,國協天玥 ,32.89,0,133,1,290.0,住家用,1,2,15,15,2024-06-13,2024
presale,Taipei,南港,重陽里重陽路39巷,中瑋吾年 ,59.04,0,108,1,320.0,住家用,2,3,4,9,2024-06-13,2024
presale,Taipei,內湖,文德路22巷44弄130號,德孚昀品 ,54.03,0,117,1,285.0,住家用,3,4,11,11,2024-06-13,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,19.68,0,123,0,,住家用,1,2,12,23,2024-06-13,2024
presale,Taipei,士林,美崙街11號,文林君閱 ,34.17,0,109,1,300.0,住商用,2,2,2,14,2024-06-13,2024
presale,Taipei,北投,洲美里福美路與福善路,遠雄商舟 ,100.64,0,84,1,740.0,商業用,0,0,1,18,2024-06-12,2024
presale,Taipei,北投,洲美里福美路與福善路,遠雄商舟 ,107.78,0,85,1,740.0,商業用,0,0,1,18,2024-06-12,2024
presale,Taipei,大安,正聲里光復南路260巷、280巷,鑄慕 ,55.16,0,193,1,450.0,住家用,2,3,19,24,2024-06-12,2024
presale,Taipei,士林,福港街208號,圓山富璟 ,54.84,0,94,1,330.0,住家用,2,3,13,23,2024-06-12,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,41.08,0,121,1,350.0,住家用,2,3,12,14,2024-06-12,2024
presale,Taipei,中正,和平西路二段135號,恆悅植心苑 ,21.91,0,109,0,,住家用,2,2,5,14,2024-06-12,2024
presale,Taipei,大安,義安里信義路四段,耑岫 ,36.78,0,180,0,,住家用,2,2,5,23,2024-06-12,2024
